bag,flipper,gait,run,load_sample_rate_hz,command_median_rate_hz,command_timestamp_jitter_cv,encoder_median_rate_hz,encoder_timestamp_jitter_cv,status,active_interval_source,active_start_s,active_stop_s,active_duration_s,active_load_samples,fx_mean_n,fx_mean_abs_n,fx_rms_n,fx_std_n,fx_impulse_ns,fx_abs_impulse_ns,fx_dominant_hz,fx_band_power_n2,fx_spectral_entropy,fx_frequency_resolution_hz,fx_frequency_bin_spacing_hz,fx_welch_nperseg,fy_mean_n,fy_mean_abs_n,fy_rms_n,fy_std_n,fy_impulse_ns,fy_abs_impulse_ns,fy_dominant_hz,fy_band_power_n2,fy_spectral_entropy,fy_frequency_resolution_hz,fy_frequency_bin_spacing_hz,fy_welch_nperseg,fz_mean_n,fz_mean_abs_n,fz_rms_n,fz_std_n,fz_impulse_ns,fz_abs_impulse_ns,fz_dominant_hz,fz_band_power_n2,fz_spectral_entropy,fz_frequency_resolution_hz,fz_frequency_bin_spacing_hz,fz_welch_nperseg,net_mean_n,net_mean_abs_n,net_rms_n,net_std_n,net_impulse_ns,net_abs_impulse_ns,net_dominant_hz,net_band_power_n2,net_spectral_entropy,net_frequency_resolution_hz,net_frequency_bin_spacing_hz,net_welch_nperseg,observed_motion_peak_hz,expected_frequency_hz,frequency_reference,parameter_source,parameter_notes,parameter_row_assumption,response_status,dominant_motion_axis,gait_frequency_hz,cycles_analyzed,response_common_rate_hz,fx_power_at_gait_frequency,fx_power_at_second_harmonic,fx_power_at_third_harmonic,motion_fx_coherence,motion_to_fx_phase_deg,motion_to_fx_lag_s,fx_frequency_error_percent,fx_frequency_match_percent,fy_power_at_gait_frequency,fy_power_at_second_harmonic,fy_power_at_third_harmonic,motion_fy_coherence,motion_to_fy_phase_deg,motion_to_fy_lag_s,fy_frequency_error_percent,fy_frequency_match_percent,fz_power_at_gait_frequency,fz_power_at_second_harmonic,fz_power_at_third_harmonic,motion_fz_coherence,motion_to_fz_phase_deg,motion_to_fz_lag_s,fz_frequency_error_percent,fz_frequency_match_percent,net_power_at_gait_frequency,net_power_at_second_harmonic,net_power_at_third_harmonic,motion_net_coherence,motion_to_net_phase_deg,motion_to_net_lag_s,net_frequency_error_percent,net_frequency_match_percent,servo1_tracking_rmse_rad,servo2_tracking_rmse_rad
fiberglassNESTEDSIN2.bag,fiberglass,NESTEDSIN,2,10000.0,138.2251515950435,0.9529028286944454,20.823982086914214,0.10577231908215166,ok,servo_activity,0.2,19.338328409194947,19.138328409194948,191384,0.00623414444903373,0.6924147786405281,0.9372434657580564,0.9372227320915564,0.11931353796175981,13.251699952648558,0.91552734375,1.1218412139868201,0.6405550434031889,0.30517578125,0.0762939453125,32768,1.4557885519648646,1.7844615207277719,2.29228061745282,1.7706581039596336,27.861291815003433,34.151504939305546,0.91552734375,4.108475646721439,0.5022242286375932,0.30517578125,0.0762939453125,32768,-0.5694362077615507,0.7778642752710785,0.9226798218910932,0.7260030709405598,-10.89804606722144,14.887010462089687,0.91552734375,0.6092934736863698,0.5192937794755429,0.30517578125,0.0762939453125,32768,2.3190739416456903,2.3190739416456903,2.642785234744026,1.2673633457540716,44.38312108523202,44.38312108523202,0.91552734375,1.9895235774040938,0.5498313796614154,0.30517578125,0.0762939453125,32768,0.9448984972317428,0.954929658551372,parameter_table,pdf,"Conflict: table center1=2500, direction=+1; pasted controller uses 2550, -1.",table row N = filename run N,ok,servo2,0.954929658551372,18.275757413036555,138.2251515950435,1.1988585509632819,0.41923456814153076,0.05820028243054483,0.9733567279585376,12.522245276022277,-0.036425734968149145,4.126200757147424,95.87379924285257,5.956092035997139,1.9887223885993357,0.4710490198679152,0.9984019887931095,-51.06740961103168,0.1485490730295166,4.126200757147424,95.87379924285257,1.0511534837778638,0.016344246770019062,0.02750370070827401,0.9908521179253906,134.02263003929156,-0.3898560277279825,4.126200757147424,95.87379924285257,2.915344552020154,0.37156453109435794,0.2588364170171,0.9965285794378289,-67.27634764959801,0.19569896253363894,4.126200757147424,95.87379924285257,0.26383779933188356,0.7168340061791951
fiberglassSLOWFAST.bag,fiberglass,SLOWFAST,1,10000.0,626.2024484920872,0.9914144303856061,20.830290629531774,0.10660172527670679,ok,servo_activity,0.27115554809570314,15.452063846588135,15.180908298492433,151809,0.2874961593803623,0.45143606993581215,0.6302773683334089,0.560888152286023,4.364400542557217,6.853155930708445,1.2969970703125,0.34379864312901887,0.7100963358157311,0.30517578125,0.0762939453125,32768,1.2194963860486223,1.397981212819479,1.691804150801818,1.1726166675792264,18.513009149818373,21.222565083312173,0.6103515625,1.5194614906392623,0.4760317326162236,0.30517578125,0.0762939453125,32768,-0.4778049814164801,0.7271864157612778,0.9346332188218877,0.8032693529937264,-7.253492742610474,11.03929864978717,0.6866455078125,0.6646343353056644,0.5595174967065875,0.30517578125,0.0762939453125,32768,1.8298278266466952,1.8298278266466952,2.0329756760544164,0.8858443566780471,27.778347300269488,27.778347300269488,0.6866455078125,0.805094689779822,0.5446224373442385,0.30517578125,0.0762939453125,32768,0.68359375,0.65,parameter_table,pdf,Conflict: table direction=+1; pasted controllers use -1. Formula image also uses -1.,table row N = filename run N,ok,servo2,0.65,9.867590394020082,200.0,0.05635468477573306,0.28164120642466106,0.11825647630651397,0.8025523747895329,74.67414289619803,-0.3191202687871711,99.5380108173077,0.4619891826923066,2.8956972116250723,0.05183722034397628,0.16869047447558924,0.998021052283123,-40.811074750690835,0.17440630235337964,6.0997596153846185,93.90024038461539,0.9559461954616026,0.18139645408043248,0.010539353965021675,0.9976985751428846,-169.26449492251427,0.7233525424039071,5.637770432692304,94.3622295673077,1.3581528445679159,0.09116699668792407,0.014982273531110693,0.9935799232839959,-36.146792412982364,0.15447347185035198,5.637770432692304,94.3622295673077,0.6848268031107891,0.5831681037209427
fiberglassSLOWFAST2.bag,fiberglass,SLOWFAST,2,10000.0,612.843950905903,0.978413598797002,20.82181117763282,0.10569826195418144,ok,servo_activity,0.2540032386779785,18.940843868255616,18.686840629577638,186868,0.4579626006354184,0.7686378363146874,1.003767647206255,0.8932075604232341,8.557917935877258,14.363278047917635,1.678466796875,0.8614548982823652,0.6985228570569788,0.30517578125,0.0762939453125,32768,1.649935923873289,1.8305135215559574,2.3427184124856226,1.6631419083504426,30.832105998076756,34.206254973394834,0.8392333984375,3.2385384579059475,0.46850946817460104,0.30517578125,0.0762939453125,32768,-0.5363372865219688,0.7226163925058254,0.9518512266431326,0.786360650559454,-10.022177645827085,13.50313804352622,0.8392333984375,0.6242935379960076,0.5941642994747584,0.30517578125,0.0762939453125,32768,2.385294872962766,2.385294872962766,2.7206432708900246,1.3085366546095352,44.57319591062485,44.57319591062485,0.8392333984375,1.943245289238776,0.48465462630570066,0.30517578125,0.0762939453125,32768,0.87890625,0.85,parameter_table,pdf,Conflict: table direction=+1; pasted controllers use -1. Formula image also uses -1.,table row N = filename run N,ok,servo2,0.85,15.883814535140992,200.0,0.49193869523912387,0.5541595297421672,0.04214588434352006,0.9313600642147685,56.364500208244756,-0.1841977130988391,97.46668198529412,2.533318014705884,6.067605333396142,0.13640981019490014,0.2176543150650465,0.9983383688288674,-64.46771084937635,0.21067879362541292,1.2666590073529387,98.73334099264706,0.9405536168209307,0.07091000078083595,0.040484954400591903,0.9783207620503874,158.60223529189778,-0.5183079584702542,1.2666590073529387,98.73334099264706,3.5182820567249236,0.11974023995995813,0.06732375833698133,0.9848438859947741,-60.685047298375515,0.19831714803390693,1.2666590073529387,98.73334099264706,0.7358487414340179,0.6606738755009609
fiberglassSINFOURIER.bag,fiberglass,SINFOURIER,1,10000.0,134.8390664180544,0.9491064450598224,20.826463680465558,0.10486623600869795,ok,servo_activity,0.4553391456604004,15.916488218307496,15.461149072647096,154611,-0.1110346255752057,0.7262132822522053,0.9886239448842995,0.9823688799641245,-1.7167611177136712,11.228012509996715,1.068115234375,1.2775770167115053,0.57651496351002,0.30517578125,0.0762939453125,32768,0.496356995593931,1.1279373144789802,1.5267781814259513,1.44384256351006,7.674272892064901,17.43908063085869,0.457763671875,2.035272118969906,0.450767765158351,0.30517578125,0.0762939453125,32768,-0.5161514654911151,0.8637297373341735,1.2058825209937136,1.089834996276743,-7.980300395920359,13.354176560407229,0.3814697265625,1.3495733612884104,0.43204732406146606,0.30517578125,0.0762939453125,32768,1.764321898181119,1.764321898181119,2.1823339740092678,1.2844258692947816,27.27826630341138,27.27826630341138,0.457763671875,1.8314360353035113,0.4839926578801095,0.30517578125,0.0762939453125,32768,0.39503632739664374,0.4,parameter_table,pdf,Conflict: table center2=2000; formula image and controller use 2500. Series scale 1300 comes from controller.,table row N = filename run N,ok,servo2,0.4,6.184459629058839,134.8390664180544,0.7014082921829677,0.9056558428605724,0.8936217406163137,0.9895771043111183,-168.463705635021,1.1698868446876458,167.02880859375,0.0,3.410380165269916,1.2097026796688914,0.22705574150365343,0.9992557908451325,55.00790297548388,-0.3819993262186381,14.440917968749995,85.55908203125,2.457205232614272,0.8869504317086968,0.03453365067214592,0.9987087922772802,-119.35482801780954,0.8288529723458996,4.632568359375005,95.367431640625,2.351684425059569,1.7662838628385578,0.17187122081462408,0.9934150132458796,66.14378916153892,-0.45933186917735364,14.440917968749995,85.55908203125,0.10157106655403104,0.9742633540582384
fiberglassSINFOURIER2.bag,fiberglass,SINFOURIER,2,10000.0,839.4484138897228,1.096444641320733,20.833601557688105,0.2584413689376287,ok,servo_activity,0.2081453323364258,13.188431787490845,12.98028645515442,129803,-0.11558803315278175,0.7407967004578178,0.9653020638814185,0.958356656535341,-1.5004660357586932,9.615664721926972,0.6103515625,1.0899732360020369,0.6238056842204571,0.30517578125,0.0762939453125,32768,1.12292298182923,1.4440342036358873,1.9258763353612347,1.564622521883208,14.575732076573065,18.743756094562556,0.6103515625,2.9441107610384827,0.45397158527550246,0.30517578125,0.0762939453125,32768,-1.0847089537548296,1.3158129182126004,1.8230733113892366,1.4652654313617788,-14.07965127002916,17.079450059880365,0.6866455078125,2.561560063916889,0.4442442972181101,0.30517578125,0.0762939453125,32768,2.245895993425291,2.245895993425291,2.822127571946006,1.7089046840166615,29.152063748071143,29.152063748071143,0.6866455078125,3.560376087721315,0.4840302623063526,0.30517578125,0.0762939453125,32768,0.68359375,0.65,parameter_table,pdf,Conflict: table center2=2000; formula image and controller use 2500. Series scale 1300 comes from controller.,table row N = filename run N,ok,servo2,0.65,8.437186195850373,200.0,1.061525683464736,0.5710034216148685,0.2944760027674345,0.9842171962368438,144.9481009830296,-0.6194363289873059,6.0997596153846185,93.90024038461539,5.529556117051697,0.3887982366683581,0.0625511821633655,0.9977206605064335,44.756628857623134,-0.19126764469069715,6.0997596153846185,93.90024038461539,4.669770257539584,0.5256845895291355,0.012449329046132008,0.9981109086639256,-135.25361431281578,0.5780068987727169,5.637770432692304,94.3622295673077,5.703751729583773,1.3560750533112582,0.018041327406086754,0.9947508832820332,41.50212985072224,-0.17735952927659077,5.637770432692304,94.3622295673077,0.14769286367855358,1.0264452135933826
fiberglassDOUBLESIN.bag,fiberglass,DOUBLESIN,1,10000.0,542.6007761966365,0.967627767220093,20.822586450413418,0.10539545740558667,ok,servo_activity,0.5292405605316162,20.942345905303956,20.41310534477234,204131,-0.31199262485012696,0.9839749568590902,1.1244865965511988,1.0803382377118873,-6.368664507303176,20.085890419725068,0.762939453125,1.4779747270651657,0.28520220969936755,0.152587890625,0.0762939453125,65536,0.03280717909565107,1.1391449311065036,1.5263119872976811,1.5259593610474633,0.6696771524183348,23.253373716101933,0.3814697265625,2.905367556982228,0.3237930000598723,0.152587890625,0.0762939453125,65536,-0.6724736343444884,0.684078846513916,0.8834152853983568,0.5728889749218217,-13.727237247753317,13.964135604289062,0.762939453125,0.3643385220427584,0.4190207713554098,0.152587890625,0.0762939453125,65536,1.8270439189299525,1.8270439189299525,2.0915355495107786,1.0180527850600074,37.29547213059831,37.29547213059831,0.762939453125,1.2686279510865381,0.32265299572903533,0.152587890625,0.0762939453125,65536,0.390625,0.4,parameter_table,pdf,,table row N = filename run N,ok,servo2,0.4,8.165242137908937,200.0,0.04484799493536649,5.726640837805623,0.002368229156740274,0.8498365141969406,146.0327933106747,-1.0141166202130187,90.73486328125,9.26513671875,10.689924367070326,0.1000416497680181,1.4595302871707794,0.9990504770935205,71.34052056097576,-0.4954202816734428,4.632568359375005,95.367431640625,0.3462904576157877,1.009779790620223,0.03900729100794783,0.9758736850601779,-120.98756850159079,0.8401914479277138,90.73486328125,9.26513671875,0.2355744866535449,4.679428579783228,0.0035950333618727346,0.85463345774791,54.48656160946483,-0.378378900065728,90.73486328125,9.26513671875,0.10388128502456069,0.12860534444267796
fiberglassDOUBLESIN2.bag,fiberglass,DOUBLESIN,2,10000.0,839.7005005005005,1.0762663017248808,20.830290629531774,0.245246854647743,ok,servo_activity,0.24822659492492677,13.127584505081177,12.879357910156251,128793,-0.5561239534131566,1.0678896695782145,1.2334248946797663,1.1009373820776158,-7.162453013791993,13.75356370764571,1.2969970703125,1.4412957570629348,0.502576516043409,0.30517578125,0.0762939453125,32768,0.009730398344575864,1.8495435738593133,2.2925244373568243,2.2925037873962784,0.12542432435973794,23.820587782276363,0.6103515625,6.893360164843177,0.41742163141415206,0.30517578125,0.0762939453125,32768,-1.2342120483783436,1.2515888650641342,1.491549149483928,0.8375198415344925,-15.895716380775314,16.119517615916614,1.2969970703125,0.841992788630372,0.5321521336784062,0.30517578125,0.0762939453125,32768,2.673994099032276,2.673994099032276,3.0002873415758438,1.3606908871455015,34.43889721265824,34.43889721265824,1.2969970703125,2.3929921810252783,0.4941379966055236,0.30517578125,0.0762939453125,32768,0.68359375,0.67,parameter_table,pdf,0.67 Hz used literally from table; exact controller omega for this row was not provided.,table row N = filename run N,ok,servo2,0.67,8.62916979980469,200.0,0.07198685129805218,2.2569263772178023,0.014133755213481635,0.8537785857135951,129.3958190881388,-0.5364669116423666,93.58165228544775,6.4183477145522545,13.543424423371247,0.06060808664575689,0.7382606111378798,0.9989700846601282,49.2488063374634,-0.20418244750192122,8.902751865671647,91.09724813432835,0.44772336763359777,1.099179853230119,0.004581082175405026,0.9376079167769054,-139.70852093122969,0.5792227235954795,93.58165228544775,6.4183477145522545,0.20474173900208834,3.688331167329237,0.034908017975412785,0.7585899697362395,19.449360822081278,-0.08063582430381956,93.58165228544775,6.4183477145522545,0.14903219302702386,0.2860317074557931
fiberglassSINmiddle.bag,fiberglass,SINmiddle,1,10000.0,421.2840498192045,0.926953917047933,20.827084171272226,0.1065480848378647,ok,servo_activity,0.3976172924041748,16.124126958847047,15.726509666442873,157265,0.7790681155873012,1.0835970911678205,1.2760362169020465,1.0106044221756296,12.252053355088263,17.041151018946163,0.9918212890625,0.9159102724250135,0.6062513538720525,0.30517578125,0.0762939453125,32768,-0.18566988304861023,2.643487048105828,3.203772991930291,3.1983883563993105,-2.9199779250355906,41.57257620122317,0.5340576171875,13.029585923322278,0.3834307618594594,0.30517578125,0.0762939453125,32768,-1.0476901440141662,1.3466267225461113,1.7680164256316093,1.4241585036219624,-16.476493531911974,21.177620837546822,0.9918212890625,2.522522178737173,0.4389913812871331,0.30517578125,0.0762939453125,32768,3.3982845038245344,3.3982845038245344,3.8753466802301473,1.8627867089489514,53.44287169200537,53.44287169200537,0.9918212890625,4.543545146070472,0.4018481376975901,0.30517578125,0.0762939453125,32768,0.48828125,0.5,parameter_table,pdf,,table row N = filename run N,ok,servo1,0.5,7.863254833221436,200.0,0.11795676018797624,1.18745407266237,0.04024204404042039,0.4531548176826818,116.94998066224161,-0.6497221147902311,98.3642578125,1.6357421875,26.85350225662983,0.5150236747357364,1.3494988744087537,0.9998942213796372,-142.5291678567408,0.7918287103152267,6.8115234375,93.1884765625,0.3157740952449942,4.716371035106684,0.07254951213354975,0.8765809586317552,-90.00773067433728,0.5000429481907627,98.3642578125,1.6357421875,0.5684770597912077,9.008897747632519,0.09008415575398215,0.8890540329833135,52.210589286576806,-0.29005882936987115,98.3642578125,1.6357421875,0.17752083759085718,0.5004139792254825
fiberglassFOURIER.bag,fiberglass,FOURIER,1,10000.0,637.3353593678772,1.0358183797075697,20.823775314146133,0.1050749954257001,ok,servo_activity,0.4554335594177246,22.509827661514283,22.05439410209656,220544,0.26627435803486343,0.5666657508306229,0.7837535521017894,0.7371347208518221,5.872504388404216,12.497456321679014,0.3814697265625,0.5832982646580649,0.6216822369882892,0.152587890625,0.0762939453125,65536,0.8834321329111829,1.1235987141427775,1.6352331287895956,1.3760577938556975,19.483409119189364,24.780125054613887,0.3814697265625,2.291199652306119,0.50764192576794,0.152587890625,0.0762939453125,65536,-0.7053108651000021,1.2613925327144406,2.1674170902050807,2.0494471026315715,-15.555157164628872,27.819181143005785,0.3814697265625,5.239877950549853,0.519475469075034,0.152587890625,0.0762939453125,65536,2.0925820500070844,2.0925820500070844,2.8259430034656114,1.8992246372729025,46.15044967273387,46.15044967273387,0.3814697265625,4.311692221369625,0.46170678312729446,0.152587890625,0.0762939453125,65536,0.390625,0.35,parameter_table,pdf,,table row N = filename run N,ok,servo1,0.35,7.7190379357337955,200.0,0.7309060836454143,0.646926838501431,0.11971165382560651,0.985624256421552,-108.8641701915218,0.8640013507263634,8.991350446428578,91.00864955357142,4.743336089726802,1.486852572456937,1.5843318814961174,0.9937911810386567,4.298784385250212,-0.0341173363908747,8.991350446428578,91.00864955357142,7.247721163421623,6.928051830546403,2.969443669230111,0.9954911516265139,-137.5666939377398,1.0917991582360305,8.991350446428578,91.00864955357142,8.850551177030392,5.994514636190527,1.2245349930273273,0.9940404369039052,34.553066939225204,-0.2742306899938508,8.991350446428578,91.00864955357142,0.9152607400581735,0.43223444214154705
fiberglassFOURIER2.bag,fiberglass,FOURIER,2,10000.0,1481.5626986930413,1.4350584407788194,31.468451300211576,0.3287506533604542,ok,servo_activity,0.20719714164733888,20.06830315589905,19.86110601425171,198612,0.11771120001254068,0.7145303308257931,1.11157497868906,1.1053248421342894,2.3380067894682997,14.191285683297078,0.6866455078125,1.3263615053609266,0.6867219094795624,0.152587890625,0.0762939453125,65536,1.4086671914054876,1.9497301199982044,2.8056204537170886,2.426347640832504,27.978156556023933,38.72364412522707,0.6103515625,6.523867163215657,0.5392047241761327,0.152587890625,0.0762939453125,65536,-1.761347893964171,2.1167169438579885,2.956993159314401,2.375176233600391,-34.98231217145778,42.040367945208864,0.6866455078125,7.1838109159901595,0.39028470008196436,0.152587890625,0.0762939453125,65536,3.481018974771436,3.481018974771436,4.225034154630638,2.3944562023717717,69.13677612294607,69.13677612294607,0.6103515625,7.555547330466129,0.33420262426616903,0.152587890625,0.0762939453125,65536,0.68359375,0.65,parameter_table,pdf,,table row N = filename run N,ok,servo1,0.65,12.909718909263612,200.0,0.9207247365807648,0.04026900323267504,0.3976529898663052,0.9660638154187119,58.81151846413425,-0.2513312754877532,5.637770432692304,94.3622295673077,12.524196598863968,4.6798979772509535,2.751936381076161,0.9927557106649032,-33.6560389586356,0.14382922631895556,6.0997596153846185,93.90024038461539,22.933388601259505,4.0897753623289645,0.8211432665192921,0.9927140023662482,-178.39533332303225,0.7623732193291975,5.637770432692304,94.3622295673077,27.054602416560407,0.09416958761692756,1.1048561595795967,0.9993330804123965,-17.574509057708354,0.07510473956285621,6.0997596153846185,93.90024038461539,0.9676073662599265,0.5870338809590502
rib_flipper_vansh_rollAmpAndFrequency_1_rib_flipper.bag,rib_flipper,rollAmpAndFrequency,1,10000.0,219.2183139079078,1.0214309435737607,20.828066690668024,0.10709227282327245,ok,servo_activity,0.2023651123046875,8.614928770065308,8.412563657760622,84125,-0.40611406269941736,0.5751582428244306,0.9087922036638884,0.8130034671008729,-3.416469925433944,4.838483344785428,0.30517578125,0.5715278016277257,0.6888920342053761,0.6103515625,0.0762939453125,16384,0.1876471409470441,2.847445742105699,3.336380120185217,3.331099046390174,1.5785244823742839,23.953876971198966,0.5340576171875,13.952963192287402,0.44308963056476086,0.6103515625,0.0762939453125,16384,-0.6746701039119302,1.1168256285791276,1.4020246634717304,1.2290213211618763,-5.675537720224678,9.39516081398483,0.9918212890625,1.7755829697281078,0.5049698053361973,0.6103515625,0.0762939453125,16384,3.279547208018698,3.279547208018698,3.7313548119671505,1.7797693230211542,27.58887977356337,27.58887977356337,0.9918212890625,3.7130609646057753,0.5218620025328322,0.6103515625,0.0762939453125,16384,0.48828125,0.5,parameter_table,pdf,,table row N = filename run N,ok,servo1,0.5,4.206281828880311,200.0,0.3323613789342994,0.15224057583299702,0.06976009154082065,0.9903069134089769,75.764631800039,-0.42091462111132777,38.96484375,61.03515625,17.448625253679115,8.639095620013332,0.2626793033290015,0.9930859066647124,53.518287790405715,-0.2973238210578095,6.8115234375,93.1884765625,0.9240170412189923,1.818342748310096,0.6284163131219144,0.785239089277532,-105.28098351361416,0.584894352853412,98.3642578125,1.6357421875,1.8448528060453913,3.6285865051693835,1.4911943354148551,0.43834523528152536,-33.55161335331302,0.1863978519628501,98.3642578125,1.6357421875,0.1869415471374049,0.1690418188930965
rib_flipper_vansh_rollAmpAndFrequency_2_rib_flipper.bag,rib_flipper,rollAmpAndFrequency,2,10000.0,158.32939488883017,0.9362421327385747,20.82822183378357,0.11406671788389586,ok,servo_activity,0.21095032691955568,8.420054006576539,8.209103679656984,82091,-0.39621417253219415,0.6893925811310947,1.0863276011938487,1.0114949266309794,-3.2525533096356694,5.659284183664903,0.91552734375,1.5196275625459603,0.7270397549365536,0.6103515625,0.0762939453125,16384,0.4489967996568073,3.7609612543619297,4.200817894944268,4.17675386638738,3.685363922982665,30.87361132810249,0.762939453125,20.77917695974632,0.48070837997942834,0.6103515625,0.0762939453125,16384,-0.803818953324681,1.0637938647764416,1.40332854837914,1.1503069611942363,-6.598557320992949,8.73269615469625,1.220703125,1.556329559766827,0.5642992258170979,0.6103515625,0.0762939453125,16384,4.137742651200969,4.137742651200969,4.560297101976523,1.9171320796251468,33.96663400715619,33.96663400715619,1.52587890625,4.618347045412234,0.5829994569919879,0.6103515625,0.0762939453125,16384,0.6957834736325544,0.75,parameter_table,pdf,,table row N = filename run N,ok,servo1,0.75,6.156827759742738,158.32939488883017,0.655521415229306,0.4011665059970222,0.19602709459968284,0.9975531778716367,63.13623322716754,-0.23383790084136125,22.0703125,77.9296875,23.174946002424914,1.8456425503203895,0.6232238934608372,0.9997891087915397,31.81971455826282,-0.11785079466023267,1.7252604166666667,98.27473958333333,0.8247457700139887,0.980436936707327,0.13599296944884473,0.9909580301648022,-144.24947524749405,0.5342573157314594,62.760416666666664,37.239583333333336,1.120295002001814,3.8609981480932407,0.5251001339462648,0.9869623441926458,-28.649915035309647,0.10611079642707276,103.45052083333333,0.0,0.3181253012432479,0.20468071431873816
rib_flipper_vansh_rollAmpAndFrequency_3_rib_flipper.bag,rib_flipper,rollAmpAndFrequency,3,10000.0,162.87294190742466,0.9472533181880631,20.81896900461866,0.10613622933940037,ok,servo_activity,0.36913151741027833,8.747720766067506,8.378589248657228,83786,-0.26204830161994436,0.6776344912269654,1.045930558270908,1.012571686520513,-2.1956106166634335,5.677615631483684,1.068115234375,1.3930377899240545,0.7708394176698173,0.6103515625,0.0762939453125,16384,0.7875961697832573,3.8069712227456383,4.276626891321319,4.203478302657858,6.598620515559842,31.89673442903278,0.9918212890625,24.681469024443096,0.5409746730081149,0.6103515625,0.0762939453125,16384,-0.8159123404007582,1.110818671833984,1.4836467423024504,1.2391508014468744,-6.836070457404844,9.30697264595127,0.9918212890625,1.6108089186058807,0.5879690190682602,0.6103515625,0.0762939453125,16384,4.192433850353327,4.192433850353327,4.645935423167462,2.0020525384349437,35.126308236026674,35.126308236026674,1.983642578125,4.807738725724823,0.6555496459672295,0.6103515625,0.0762939453125,16384,1.0338614476545511,1,parameter_table,pdf,,table row N = filename run N,ok,servo1,1,8.378589248657228,162.87294190742466,0.3884132371371839,0.2687637762986485,0.2603732893915596,0.99253036935777,41.121363082139204,-0.1142260085614978,6.8115234375,93.1884765625,23.13077372779039,0.8101428166498562,1.145365717763939,0.9995307062918177,19.027992596834096,-0.05285553499120582,0.81787109375,99.18212890625,1.3520882290411225,0.3606236649730328,0.00825776381831684,0.9969931884203115,-159.30726980387715,0.4425201938996588,0.81787109375,99.18212890625,1.4739470829688928,2.8236419163286954,0.2906668293901942,0.9976348982557726,-22.61650659325144,0.06282362942569845,98.3642578125,1.6357421875,0.401042149054382,0.23982880609968485
rib_flipper_vansh_rollAmpAndFrequency_4_rib_flipper.bag,rib_flipper,rollAmpAndFrequency,4,10000.0,392.98266654174085,1.06585151290633,20.823671929301955,0.10828476600642527,ok,servo_activity,0.20281882286071778,8.62333016395569,8.420511341094972,84205,-0.2207508107403481,0.7685342188073255,1.1090450319053597,1.0868532386442245,-1.8588190482406435,6.471408138090842,2.288818359375,1.6262435942292013,0.7455732621982505,0.6103515625,0.0762939453125,16384,0.7237799976675529,3.981431471870645,4.444209939354006,4.384876794167574,6.094588300248928,33.525281603588724,0.9918212890625,25.66336280004815,0.548749047383044,0.6103515625,0.0762939453125,16384,-0.908784894088053,1.1792301694609946,1.542331252620459,1.2461523619073072,-7.652213183501417,9.92946686517947,1.068115234375,1.4179198137337634,0.6635140188724553,0.6103515625,0.0762939453125,16384,4.426993132288098,4.426993132288098,4.833194446808105,1.939458782065427,37.277023797502125,37.277023797502125,2.0599365234375,4.409996459338192,0.6810993685802064,0.6103515625,0.0762939453125,16384,0.9765625,1,parameter_table,pdf,,table row N = filename run N,ok,servo1,1,8.420511341094972,200.0,0.32177571431400237,0.38736149623086896,0.38238522804651653,0.9846195266568095,42.209400079040876,-0.11724833355289133,128.8818359375,0.0,24.083180428674176,0.42707083887256575,1.6041484135287654,0.9996147772189845,14.09013283163656,-0.03913925786565711,0.81787109375,99.18212890625,1.064601118020692,0.2472264759610756,0.016138463741661523,0.9922916313692979,-158.38535058852582,0.43995930719034954,6.8115234375,93.1884765625,1.006249646510309,2.8346036993468684,0.3085059493462821,0.9947170574589548,-28.892864537838825,0.08025795704955228,105.99365234375,0.0,0.549041463329132,0.2420000175945125
rib_flipper_vansh_rollAmpAndFrequency_5_rib_flipper.bag,rib_flipper,rollAmpAndFrequency,5,10000.0,170.54869271743993,0.9530927365763981,20.82139772242134,0.11312421615091542,ok,servo_activity,0.2203063488006592,8.560390996932984,8.340084648132326,83400,-0.18412200617193286,0.6012816990860497,0.9053249430358896,0.8864041625162641,-1.535562985193566,5.014663424355829,0.9918212890625,0.9886236008917022,0.7826078264806915,0.6103515625,0.0762939453125,16384,0.7236399176066581,3.9578378640337566,4.416362003661339,4.3566728838678985,6.034733637237665,33.00794451043967,0.762939453125,24.849797855541617,0.5103957355360003,0.6103515625,0.0762939453125,16384,-1.0784613560206255,1.2740378096685299,1.771720421915773,1.40567220823475,-8.994031770651052,10.625139394074578,0.762939453125,1.6826195017498746,0.5862437517016676,0.6103515625,0.0762939453125,16384,4.410205175286949,4.410205175286949,4.843847629034169,2.003234925107924,36.780536819816504,36.780536819816504,1.4495849609375,4.617060678310402,0.6252367065058254,0.6103515625,0.0762939453125,16384,0.7494815597934372,0.75,parameter_table,pdf,,table row N = filename run N,ok,servo1,0.75,6.255063486099244,170.54869271743993,0.2868034720400917,0.20542901125702706,0.14172279786310868,0.9937784518913346,56.75564272610426,-0.21020608417075654,32.242838541666664,67.75716145833334,25.059675027063086,3.995382919816542,1.2065103651241977,0.9998783859724878,24.63565806680868,-0.09124317802521734,1.7252604166666667,98.27473958333333,1.3186845803375025,0.7971636965183814,0.10874923496517151,0.992728927027753,-140.82047301596305,0.5215573074665297,1.7252604166666667,98.27473958333333,1.2831287041021937,3.278931085315456,0.5816314156793809,0.9855491210699008,-19.611960410959718,0.07263689041096193,93.27799479166667,6.722005208333329,0.4419822085279252,0.20648982300795637
